x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11
67.02655071,76.22251533,56.1538,82.9487,64.37379798,28.86258341,51.82026255,89.8341304,50.25368369,81.74382872,39.75564907,79.65709664,57.91466448,89.95380277,58.50591009,81.74558634,50.44927033,83.96992038,52.75122222,79.29365993,51.59984815,84.81982149,61.12039438,88.70405291
65.31403223,77.93874403,53.8462,80.641,72.50932836,39.54013025,56.82839534,89.58366473,50.25047086,71.95138521,40.7498794,77.20465729,55.31550906,80.25186069,56.24793514,83.51394949,49.92838028,82.99366549,48.562223,78.78238353,54.37972195,84.24035555,55.56386503,85.81037514
64.29521778,84.12585721,51.2821,78.718,30.05228987,96.61754235,58.27227859,69.90027296,50.08705836,73.95187363,43.8568985,77.60984365,54.57572859,77.53628847,55.40652083,80.26667197,50.48801364,83.09951912,53.08124169,79.29725077,46.4807681,83.51821167,55.04412336,83.54141063
38.79801214,74.61063043,50,78.718,28.00332424,46.67219195,51.82812745,70.35264921,50.23107188,80.64738706,42.3678225,73.63827183,54.41309365,78.22908659,53.28396884,84.26359922,49.96490538,83.7083177,56.47538337,79.1678401,53.17465627,84.26056799,50.44418532,78.19588831
34.67575731,79.63759877,47.9487,77.5641,75.40122686,88.63907662,44.84998426,70.39520297,50.20774112,73.11450352,39.46295984,78.4599739,55.0745059,79.81754642,44.67676155,80.23828555,50.75210826,82.9019501,49.57091141,79.03812388,45.27200294,85.23707942,43.827709,71.04705221
30.71926194,58.81206008,29.7436,59.8718,38.98001542,87.32216069,24.27038239,50.48556769,30.49950617,53.61252767,44.51733395,70.36934983,29.43296052,60.80177654,30.01126425,68.14675637,27.42242921,51.43887623,37.6277033,74.55750434,36.03340215,53.37168776,37.79143238,66.85464103
34.10515093,64.12919723,29.7436,62.1795,65.21991355,84.68295493,34.74247144,70.33993489,30.52036124,65.10040907,41.636093,76.24922292,29.42268607,63.06846482,29.74525392,74.40452683,27.6740834,51.30411215,32.26370009,70.3166389,28.27119417,72.84023126,29.29278311,59.79199693
33.42337185,67.09574336,31.2821,62.5641,73.05398996,29.38080856,37.79931493,70.46953588,30.45495589,63.50177878,45.42293218,69.09550167,29.00561416,63.39075133,37.30994835,72.5861552,27.53739532,51.59365408,32.54238034,70.70241721,25.05480608,71.54859792,32.19209695,60.20065091
66.31380967,98.93102704,57.9487,99.4872,34.39836164,59.5444469,49.78694106,89.65804699,50.41647723,97.26969196,42.00285627,97.83761472,58.46183859,90.26532639,61.13594691,82.53756936,52.26334738,94.24932783,52.82501719,85.57813388,64.758887,82.31522364,51.43393552,99.25686729
65.30963145,98.16515684,61.7949,99.1026,43.49045013,40.78254207,59.75149741,89.73193252,69.52506938,93.59805021,76.10562903,95.30498058,57.99780474,92.15990861,61.72061919,85.70569345,51.73728166,92.97911753,58.52828954,78.97870425,63.14452748,85.23669633,67.46413981,95.99996391
65.71407607,99.28376395,64.8718,97.5641,55.13873797,30.72576036,64.77479924,90.13231674,69.5202566,97.19387602,79.20256268,92.40721563,57.54947408,90.74890656,63.60937986,83.36002884,75.87096369,88.38644174,56.26583426,79.25293949,50.42467869,85.17474759,65.15070528,92.50263374
67.59345319,90.95190982,68.4615,94.1026,43.68439343,32.82300987,70.8444476,89.92420902,69.49897007,92.12048993,84.84824409,95.42480453,59.52992846,88.32727415,70.72371623,87.15220752,75.24432621,83.90349738,57.07589242,79.19392254,70.64499626,82.43091876,65.5834277,93.51706094
66.38801732,89.28123047,70.7692,91.0256,35.90360973,91.11186308,70.60594551,90.04206196,69.52861566,91.62208824,81.56447532,83.79290723,58.24939106,92.12968148,75.00639264,82.42583516,75.19829529,83.46230334,54.25640238,79.31386485,63.14904908,83.94685535,69.28897314,99.57959113
67.80618811,91.68817735,72.0513,86.4103,45.37801888,29.16921665,78.64248839,89.55120323,69.49976693,84.47968329,85.4461864,83.07829384,58.02451401,91.69442117,75.09254978,83.43739071,75.70104153,82.91945886,62.68567125,78.17474327,62.82402452,84.96618595,81.26944055,80.63594493
70.96261031,86.51812135,73.8462,83.3333,39.77748287,43.75581895,70.81069225,89.59265401,69.50380137,81.81540562,80.31249138,76.51623895,58.38212449,90.55347607,70.32792918,82.0293547,75.47933966,82.88405139,68.08560586,76.1123175,70.23686952,82.17115106,78.57574484,76.81570309
71.99363717,78.82094807,75.1282,79.1026,38.66446116,33.31723848,66.76994662,70.42337521,69.4875894,81.83598756,80.7662323,79.89606568,62.56675904,77.74393476,70.86333083,79.40817475,75.19456687,82.93211578,65.11812196,77.39918845,70.04273524,80.38502135,74.1867735,74.34420415
72.47983433,80.80068306,76.6667,75.2564,39.04403669,84.67601083,73.33636816,70.31692717,69.51911573,71.11596722,82.67011248,81.71147985,72.17582431,63.12892942,75.77990482,79.88619942,74.82025396,82.96238879,68.7456313,75.79005545,72.57062345,80.97121843,72.62220941,74.52696565
74.07842923,72.95153085,77.6923,71.4103,91.63996144,79.40660306,73.10514816,70.30051188,69.50437629,70.49344382,77.16362548,73.52371896,79.47276157,63.40868612,78.09365907,77.75955818,75.16434049,83.03499717,63.09022514,78.0414095,75.13071604,79.98409314,75.14151959,73.81966846
72.03628802,69.71604842,79.7436,66.7949,47.48813268,85.38993338,74.67825414,70.44531419,69.51257301,61.49756395,74.07070003,68.47956429,80.35770088,63.29543754,76.74576122,71.97336009,75.26335555,82.9452793,77.20458932,69.31214977,83.29390573,70.77843179,75.16866784,73.90044488
72.99818627,59.66564471,81.7949,60.2564,44.59021258,22.03401164,80.24025095,70.35430896,89.49420056,62.23432697,74.11423087,71.92636352,78.75723614,53.33262001,78.46460344,69.74930082,77.75641893,51.15177033,82.03390848,62.68186979,79.66426228,73.93230972,85.32420289,55.38857883
74.81213123,57.58988376,83.3333,55.2564,39.08961455,70.46619408,70.94684907,50.47270179,89.50012405,53.21633062,68.94207546,62.63515058,82.54023959,56.54105229,76.74568485,70.04405726,77.95443505,50.47557897,81.57794592,63.8949255,88.43210253,64.624247,84.0905076,56.30196801
73.02730502,46.27418787,85.1282,51.4103,42.22937838,19.91406841,88.66266381,50.45532602,89.49024625,48.89079655,73.24200233,67.35327113,86.43589719,59.79276181,85.16168219,65.51240471,77.08333777,52.15779927,85.18014328,53.78167666,89.11555901,64.00150664,86.25622382,55.83093038
77.06711193,51.48691819,86.4103,47.5641,37.00038714,60.26427925,84.40595283,50.49486589,89.49778562,46.62990667,71.86701316,34.32915759,79.48868442,53.65167426,91.80835257,34.96559448,76.06355025,52.10465206,84.28682499,57.25616809,89.09219763,57.76819305,92.54879332,42.90190791
75.01713687,46.62244265,87.9487,46.0256,39.05208648,70.65250285,75.98710471,50.49196696,89.50485113,48.42340816,71.56918885,34.69921861,81.53042032,56.02536457,91.88744859,34.76925386,77.68201632,51.16563781,85.62248671,45.02416586,91.72600577,52.62335326,90.34263451,37.7803861
76.66530773,38.44025097,89.4872,42.5641,37.48841474,60.81440485,91.11208542,50.48938939,89.50105265,43.3473437,71.48290969,34.68051699,79.18678857,53.23479185,92.24840166,32.37715443,76.87808198,51.8675623,85.60449902,50.76233791,91.73553876,48.97021089,85.8191629,37.57138618
77.91587423,45.92684338,93.3333,39.8718,69.35955946,65.5213546,98.28812327,30.60391937,89.48884125,40.62509122,78.12852205,23.13923184,77.89905795,51.82245833,91.78253274,34.38429465,76.94850272,51.90751654,84.42478583,38.76141016,91.50788817,53.31265209,90.44181811,40.13311342
73.74204608,39.12098532,95.3846,36.7949,43.54277593,62.46031128,95.06527484,30.50040287,89.50162353,45.81517919,78.78982525,25.59719335,75.13071421,23.37244197,96.08051937,28.0536005,77.86405471,49.66254553,85.57098508,44.56009644,88.2390019,31.47743488,92.01755908,39.91793113
75.32981579,32.83035192,98.2051,33.718,39.81123025,65.33483281,95.24923396,30.45945421,89.49752966,33.90137267,77.7815468,23.44721447,76.05801375,16.38374969,92.24789883,28.07075149,75.77145009,17.11125121,84.6267242,39.48707751,88.5305192,30.47603101,95.26052784,46.00883027
63.41043551,38.37773561,56.6667,40.641,70.06892594,7.593465609,49.65612629,50.43131987,50.43909202,37.6707718,48.53062937,34.15245001,57.61467439,33.82244765,57.66227662,24.06060793,52.33156913,51.87886035,73.39615493,22.81624794,55.36516034,30.44585028,41.2902998,42.31155241
68.85648667,43.08414721,59.2308,38.3333,70.04054358,77.1438066,63.01860093,30.49258193,50.17985013,36.80755934,65.53078147,42.2810847,56.17139753,32.11798877,59.84692489,26.17771249,52.59281837,51.39159152,73.50744773,22.85698876,62.56025887,30.44713567,66.43132432,36.53610974
66.33778505,33.30651,60.7692,33.718,39.50578908,74.85162722,70.5382006,30.48355825,69.50507067,33.7401525,70.11803414,36.44818479,66.2878906,26.11710975,64.06709621,27.77650056,50.47704772,17.04828941,63.35648811,17.72406884,58.00666912,30.2537213,63.98634689,32.71343161
64.2037185,26.6441143,63.0769,29.1026,62.51689085,66.48473224,70.08686977,30.51004482,69.57986705,21.93523675,70.47226261,36.08805306,67.88171962,24.23601841,60.9815014,23.93429816,75.29647509,17.01565319,72.95904687,22.51149983,55.06711799,29.0115352,61.26968209,29.38572405
64.49863483,22.86350133,64.1026,25.2564,72.13992541,0.015119325,62.68569044,30.54642456,69.50647195,22.72866287,76.79113007,28.07200817,64.0280813,27.67268551,59.96705791,26.80258322,75.57395413,17.06219214,64.02084165,17.88358125,61.61477596,29.99439119,60.74938919,28.05173634
68.89099061,27.29620567,64.359,24.1026,45.25157607,70.00342132,69.23941796,30.50600524,69.49947887,16.33746998,72.40935459,33.03925697,77.49665175,14.94852356,62.70745411,21.99550858,75.40052716,17.04110689,61.12446324,17.11635336,68.54314354,35.65783217,64.65523056,16.61227651
72.37152334,21.96163975,74.359,22.9487,42.06330456,2.335196612,80.40023368,30.48500637,69.50026475,27.13602399,76.27129982,25.56954415,77.63465176,14.46185393,69.1952352,22.70979217,75.87099084,17.13489391,75.67420733,24.78250097,77.70610965,20.30426019,68.63828071,18.5080129
69.76542497,19.99985045,71.2821,22.9487,36.35569515,6.00584865,74.64787823,30.67386286,69.50415652,23.6689181,76.95325914,27.77061074,77.86372643,14.61067765,65.59236265,20.6941731,75.60588476,17.06772306,69.51358316,20.27935789,68.453046,13.03552859,65.77666516,16.78765607
68.62131244,18.91567644,67.9487,22.1795,30.39182766,42.75961287,65.99527272,30.47502419,69.53227958,21.85090082,75.10773009,30.01698342,77.33815817,15.89005466,64.61709853,22.44314555,75.89557705,17.16994971,58.57213547,16.64270381,68.25720644,12.38463915,71.13412634,19.38595753
64.29773717,20.42874969,65.8974,20.2564,36.44900385,50.54626907,67.088559,30.49452395,69.50011149,11.79162601,75.9692852,29.03886538,76.18041653,15.91257375,59.19115913,17.76790181,75.7465632,17.10571651,70.98194099,21.1458881,70.25547467,13.25038497,63.7231835,14.5214212
66.69926509,18.59108534,63.0769,19.1026,40.467576,60.02751209,59.85257703,10.54318778,69.50481542,15.61435826,75.28388701,24.87475317,77.25265109,15.15151702,55.83963137,21.61856967,75.14234148,16.75492389,65.2230304,18.39719512,65.04432528,11.00084148,73.00149407,24.07381254
67.54452768,16.44793813,61.2821,19.1026,81.7246168,6.037544846,53.74899007,10.52257453,69.50347452,17.16908977,77.05224064,27.90563909,77.41337528,15.22192798,59.00075862,21.17100749,50.66177956,17.07814052,65.31504391,18.3337483,60.09224661,11.87211171,72.4366575,20.57834511
63.94695198,18.69284545,58.7179,18.3333,48.8231975,76.63533058,58.23909552,10.49489903,50.37740199,16.50601506,42.82675634,25.55695941,76.7318494,16.21684614,56.45937113,25.14456421,50.69985064,17.08518438,64.01024068,17.92447819,52.99202897,9.906668483,68.41276712,19.91312654
64.38819207,15.77281228,55.1282,18.3333,35.62056177,57.28601558,54.8103005,10.72492928,50.33942548,18.72345069,42.08066069,24.94652645,49.47110541,25.06301931,52.35810536,19.41705412,50.91894087,17.14760476,57.14093593,16.59861054,50.14462898,12.21154309,52.85831502,20.235061
65.57004569,23.76575822,52.3077,18.3333,50.58396311,71.8066161,52.97671232,10.85949028,50.0936501,11.60771342,39.87830465,18.32492922,42.47653994,18.33847356,51.81166378,17.0334946,50.72525854,16.90746981,56.36515326,16.32654637,46.50861419,11.20713449,53.52995267,24.24191558
38.40283688,19.04685867,49.7436,17.5641,61.85646511,71.79274316,52.20389393,10.49563692,49.93412717,22.25613974,36.47549917,17.71894779,43.59511586,19.99420098,54.22284562,19.50366554,51.26387123,17.16234971,43.04618324,18.40255939,43.80703196,11.31894489,50.75974105,18.0893946
37.83236002,14.46948945,47.4359,16.0256,39.32375603,59.30081967,50.74516224,10.52490557,50.28881861,13.43641047,37.10307364,15.44561165,50.33996967,26.47139661,49.0187554,23.48927402,51.25091965,17.24045586,52.08175556,16.45387453,57.81785469,10.94514243,42.53480844,10.16986846
36.90416117,13.58381575,44.8718,13.718,42.18567914,66.03489782,42.71319362,10.48754724,50.28799443,12.87228221,34.14896821,13.52386987,40.74898026,16.18214166,35.6535812,17.51450806,50.78515721,17.18019648,42.87903652,18.48941103,50.94049266,9.691547134,41.53039785,13.39629075
36.28614305,17.10577073,48.7179,14.8718,30.84691899,37.3416401,45.31722551,10.49587339,50.2347207,20.40447292,37.57942191,15.01589013,38.38652558,14.58021515,46.96578576,16.78920162,50.50139658,17.10577072,51.5669948,16.48571364,63.49732308,11.91406917,46.71451799,15.61327447
62.78663259,13.9189931,51.2821,14.8718,29.34620043,42.14874183,53.11691504,10.5068606,50.27970164,15.60873757,41.06430579,12.21446893,38.40401521,14.45194845,49.58423926,16.75791601,50.73367454,16.99296341,58.83912512,16.63763522,50.01648295,11.93385209,48.45061765,16.21227822
66.81767922,11.41249716,54.1026,14.8718,82.11055798,1.210551663,57.04980182,10.50813694,50.25300672,11.30208425,42.19526615,20.91937219,38.76427889,14.36559047,51.85629997,21.96908401,50.71137854,17.08831585,60.75578914,17.03323151,58.63676508,11.97472107,59.63261012,7.058037199
66.75502141,18.08530514,56.1538,14.1026,38.30200581,60.01778579,54.85463095,10.46391519,50.47414112,12.46199667,36.60557824,15.74887589,41.47014233,17.27803344,55.95288863,16.7897576,50.8127449,16.57271805,54.76115612,16.3661891,54.73028909,11.41288267,61.61856825,13.41082272
65.41552839,10.46351221,52.0513,12.5641,56.58415302,70.51251481,54.92484256,10.49833194,50.10843997,18.25904434,39.43116121,19.32384075,47.15540481,22.37793253,51.66378626,19.9251252,51.01423296,17.22109553,53.569905,16.33971255,65.8755478,11.73243636,48.83398913,17.72595587
36.94633144,13.5143775,48.7179,11.0256,33.33937429,0.509106735,63.30955403,10.48881424,49.91905825,3.716853886,37.56207634,11.9284457,39.58256675,17.64845284,45.85966932,17.12890368,50.35352141,17.06474308,48.91461824,16.79863708,57.06098271,9.920560854,45.34265319,13.90881239
37.82543474,9.601034295,47.1795,9.8718,78.77423904,35.48410121,49.74949841,10.48580291,50.08366451,10.2358819,34.23811004,13.71315823,41.74024382,17.82932431,39.74037952,18.74105141,50.43552957,17.0651685,52.64613731,16.38483638,46.81990795,10.49465268,42.41501229,11.6937811
36.72283794,9.333302107,46.1538,6.0256,27.92264424,25.98687818,41.16931042,10.49730024,50.35226084,12.46860053,34.14094104,4.57766135,39.31187189,15.64071697,52.81122164,17.85498812,50.63098196,17.07652235,49.83849299,16.67633028,38.35939487,13.43132262,58.93476506,9.369201219
67.07332178,6.049214582,50.5128,9.4872,71.69786512,10.86814451,46.6883405,10.50753214,50.49757224,7.409625234,36.6592677,17.68196446,41.67984769,17.74591901,56.78910436,17.30611552,51.0668072,17.20885971,52.6840664,16.40796278,47.31541578,12.85345178,60.68362604,10.63264156
64.60181811,12.00191696,53.8462,10.2564,74.13833139,49.17391898,52.41892192,10.49590636,50.01630583,16.25368479,40.64371928,20.24086137,39.08746445,15.12230394,54.11453178,17.67353439,50.79235473,17.20421434,65.80721903,18.14076495,55.05191654,11.94998862,54.81179837,6.569648703
65.43728218,15.54538608,57.4359,10.2564,32.57902007,1.808115597,50.87848838,10.50308987,50.46822122,13.35670246,36.79248159,13.39213473,41.48150286,18.04743744,55.57111973,17.36957458,50.55127806,17.08465518,60.67392092,17.05180236,50.51596026,9.765591622,61.58684243,11.02758584
67.00402238,15.34582664,60,10.641,59.83218542,69.15250814,57.05330614,10.51406924,69.55067898,9.032987569,75.94830064,22.74479591,77.60608655,15.16287254,65.3064625,18.19735483,50.55975806,17.09388377,63.39471287,17.70053514,49.67741465,10.38313251,59.71600776,11.51909686
66.72419207,5.249805481,64.1026,10.641,35.03062855,12.53664934,70.78645116,10.51369504,69.51867275,15.18048643,76.84069247,20.91854722,75.98266152,16.30692238,66.99074915,17.22287065,75.32597855,15.77189199,64.80200945,18.21687863,67.28065952,14.12865153,58.41638401,5.645777483
68.30761876,13.28091652,66.9231,10.641,74.30011983,42.47709459,56.77214957,10.50327235,69.50345741,16.87831327,81.95047764,19.87455821,76.94575724,15.85847833,72.15671894,16.81427479,75.04472578,17.00426226,65.02593981,18.2878245,66.17301826,12.03791702,59.24380953,10.54014209
68.76804828,13.52145655,71.2821,10.641,63.25019706,65.9524862,75.47722202,10.51856804,69.49948683,10.20782668,81.64370569,16.59175998,77.54372007,15.25394915,70.9805804,17.15575228,75.28708772,16.17493491,65.75555154,18.51621583,61.08854414,10.08453441,56.59436464,8.917344045
74.16727175,5.349880873,74.359,10.641,34.17307376,25.69367431,76.76591215,10.49699906,69.52752968,9.992296666,84.61021978,14.2477619,77.58473984,15.83003939,72.22208221,19.3692817,75.23996998,17.03184749,69.96773412,20.53898878,66.05308577,13.38022601,68.49251322,17.98736343
64.90035797,16.24525837,78.2051,10.641,40.91383193,38.55901955,77.62104913,10.49587423,69.51909526,11.4226857,84.10287943,8.98065579,76.82230426,15.59516532,79.70015835,20.74021837,75.1524592,17.0049424,68.89278402,20.03244884,72.66998927,15.23422594,65.00594317,15.91266865
68.76343355,8.700572944,67.9487,8.718,62.83329309,62.51089423,65.41448705,10.68184013,69.56189943,15.99980379,80.18002545,19.08884413,77.34857166,15.77452924,64.24916065,14.91396246,75.96184009,16.69484223,61.82654656,17.26965545,61.5034725,10.82841448,63.92103671,15.62096103
66.81691392,12.27329434,68.4615,5.2564,42.47679238,56.73128997,69.9647805,10.50723293,69.50104452,5.955833539,80.57327299,8.365638902,77.57315269,14.78064583,66.94329143,20.1891325,75.44806251,17.04514941,60.78797008,17.04620486,68.99502863,13.99431053,53.51297054,5.875109528
67.30934665,0.21700627,68.2051,2.9487,52.03345628,64.56666203,64.96973826,10.48215951,69.52463598,2.73476017,79.00432686,10.62819777,77.97261068,14.95569875,66.94167666,18.24350939,75.75938382,16.94292965,61.91560964,17.28219122,78.24991617,17.88324091,57.83280627,9.222384623
34.73182931,19.60179507,37.6923,25.7692,48.90704296,74.28774883,38.05024078,30.40794603,30.49959371,26.08556157,40.04818647,24.26148793,41.52891976,24.91642519,39.64826665,22.73136637,50.3782623,16.94627981,45.02899753,17.7244473,36.48198057,15.16276009,31.03291744,28.92814189
33.67444215,26.09049021,39.4872,25.3846,59.85183839,72.95839097,42.22412022,30.49803716,30.48739171,19.77947037,34.79459354,13.96968346,43.7225508,19.0773278,37.94978369,26.52174923,50.53363501,17.01958137,39.92136281,19.70184953,50.96774838,29.67977429,31.33324409,32.53856948
75.62725502,37.12875195,91.2821,41.5385,48.9604602,72.62952573,87.69846429,50.48993653,89.50018047,31.97891744,79.22176444,22.09459148,79.32607818,52.90039129,86.50439056,34.89402529,77.50090732,50.16698595,84.79427788,55.56865037,91.19105361,46.67434284,86.40154985,38.74693317
40.61012542,89.13623987,50,95.7692,46.84485517,36.79171369,52.36033107,89.70431701,50.41027163,98.62836944,36.03087977,93.12173324,56.66397408,87.94012501,50.81548536,78.95083881,50.69112419,87.51396042,55.66295874,83.35647962,55.86376849,85.33648676,47.44211164,98.18430186
39.11436645,96.48175132,47.9487,95,39.96302158,42.94491485,51.40678679,89.71213855,50.32592439,94.99463085,34.49955831,86.60998505,57.82178923,90.69316655,51.18346666,85.12885465,49.99039495,83.99735692,50.49224751,78.99753207,49.2805948,84.04882283,46.26474134,94.11619216
34.58382893,89.58890199,44.1026,92.6923,66.704944,32.01509543,43.58846847,89.74553655,50.1040315,95.08853802,31.10686656,89.46163524,58.2431719,92.10432787,40.86385523,82.9261453,50.12718203,82.99075,51.46710114,79.20184458,43.36850154,84.3321772,40.16381574,87.44867235